price,room_type,number_of_reviews,reviews_per_month,city
75.0,Private room,20,1.8,Barcelona
40.0,Entire home/apt,66,3.26,Barcelona
120.0,Entire home/apt,3,0.95,Barcelona
145.0,Entire home/apt,0,,Barcelona
90.0,Entire home/apt,1,0.07,Barcelona
33.0,Private room,14,2.73,Barcelona
54.0,Entire home/apt,46,4.6,Barcelona
50.0,Entire home/apt,0,,Barcelona
30.0,Private room,36,2.33,Barcelona
64.0,Entire home/apt,2,1.76,Barcelona
35.0,Private room,73,2.35,Barcelona
60.0,Private room,24,2.46,Barcelona
109.0,Entire home/apt,3,0.32,Barcelona
57.0,Private room,5,0.57,Barcelona
110.0,Private room,10,4.84,Barcelona
84.0,Entire home/apt,0,,Barcelona
50.0,Private room,1,0.03,Barcelona
35.0,Private room,28,1.4,Barcelona
60.0,Entire home/apt,0,,Barcelona
17.0,Private room,26,4.22,Barcelona
110.0,Entire home/apt,39,2.59,Barcelona
34.0,Private room,7,0.67,Barcelona
99.0,Entire home/apt,3,3.0,Barcelona
40.0,Private room,20,1.57,Barcelona
37.0,Private room,10,1.72,Barcelona
28.0,Private room,94,2.7,Barcelona
40.0,Private room,0,,Barcelona
40.0,Private room,21,2.5,Barcelona
70.0,Entire home/apt,4,0.12,Barcelona
23.0,Private room,26,4.67,Barcelona
55.0,Private room,6,0.51,Barcelona
79.0,Entire home/apt,131,4.66,Barcelona
25.0,Private room,14,0.66,Barcelona
30.0,Private room,9,1.04,Barcelona
120.0,Entire home/apt,40,1.45,Barcelona
90.0,Entire home/apt,12,0.35,Barcelona
69.0,Entire home/apt,75,2.2,Barcelona
320.0,Entire home/apt,0,,Barcelona
80.0,Entire home/apt,0,,Barcelona
39.0,Entire home/apt,78,3.06,Barcelona
35.0,Private room,0,,Barcelona
45.0,Private room,1,0.04,Barcelona
30.0,Private room,1,0.13,Barcelona
30.0,Private room,12,2.2,Barcelona
24.0,Private room,47,2.14,Barcelona
84.0,Entire home/apt,24,1.99,Barcelona
193.0,Entire home/apt,0,,Barcelona
180.0,Entire home/apt,4,0.2,Barcelona
25.0,Private room,71,1.42,Barcelona
320.0,Entire home/apt,21,1.99,Barcelona
35.0,Private room,22,9.04,Barcelona
90.0,Entire home/apt,47,0.97,Barcelona
40.0,Private room,2,1.28,Barcelona
90.0,Entire home/apt,2,0.09,Barcelona
40.0,Entire home/apt,9,0.63,Barcelona
350.0,Entire home/apt,24,0.41,Barcelona
105.0,Entire home/apt,7,0.2,Barcelona
140.0,Entire home/apt,3,0.38,Barcelona
20.0,Private room,11,1.1,Barcelona
145.0,Entire home/apt,14,0.4,Barcelona
130.0,Entire home/apt,5,0.28,Barcelona
60.0,Private room,23,2.84,Barcelona
130.0,Entire home/apt,5,0.32,Barcelona
90.0,Private room,8,0.9,Barcelona
35.0,Private room,12,1.23,Barcelona
15.0,Private room,1,1.0,Barcelona
79.0,Entire home/apt,1,0.58,Barcelona
70.0,Entire home/apt,14,1.02,Barcelona
25.0,Private room,103,2.89,Barcelona
30.0,Private room,0,,Barcelona
27.0,Private room,26,2.55,Barcelona
96.0,Entire home/apt,48,1.74,Barcelona
18.0,Private room,25,0.97,Barcelona
28.0,Private room,44,1.83,Barcelona
70.0,Entire home/apt,142,2.97,Barcelona
60.0,Entire home/apt,93,2.76,Barcelona
60.0,Entire home/apt,11,0.59,Barcelona
130.0,Entire home/apt,1,0.06,Barcelona
66.0,Entire home/apt,45,1.79,Barcelona
28.0,Private room,22,2.58,Barcelona
90.0,Entire home/apt,76,2.54,Barcelona
50.0,Private room,2,0.19,Barcelona
80.0,Entire home/apt,18,1.46,Barcelona
50.0,Entire home/apt,0,,Barcelona
30.0,Private room,4,0.3,Barcelona
110.0,Entire home/apt,5,0.55,Barcelona
20.0,Private room,2,0.1,Barcelona
85.0,Entire home/apt,75,2.48,Barcelona
95.0,Entire home/apt,40,1.34,Barcelona
93.0,Entire home/apt,3,0.22,Barcelona
40.0,Entire home/apt,83,2.09,Barcelona
20.0,Private room,19,0.89,Barcelona
185.0,Entire home/apt,91,1.75,Barcelona
23.0,Private room,8,0.69,Barcelona
50.0,Private room,11,0.8,Barcelona
40.0,Private room,1,1.0,Barcelona
90.0,Entire home/apt,133,3.74,Barcelona
40.0,Private room,3,0.39,Barcelona
20.0,Private room,15,1.7,Barcelona
75.0,Private room,0,,Barcelona
20.0,Private room,0,,Barcelona
35.0,Private room,1,1.0,Barcelona
80.0,Private room,0,,Barcelona
80.0,Entire home/apt,141,3.24,Barcelona
170.0,Entire home/apt,3,0.13,Barcelona
18.0,Private room,3,0.29,Barcelona
50.0,Private room,11,1.51,Barcelona
100.0,Entire home/apt,0,,Barcelona
420.0,Entire home/apt,0,,Barcelona
50.0,Entire home/apt,53,3.4,Barcelona
135.0,Private room,0,,Barcelona
102.0,Entire home/apt,2,0.16,Barcelona
85.0,Entire home/apt,2,0.51,Barcelona
250.0,Entire home/apt,32,2.25,Barcelona
18.0,Private room,7,4.29,Barcelona
212.0,Entire home/apt,4,0.34,Barcelona
130.0,Entire home/apt,56,3.24,Barcelona
95.0,Entire home/apt,0,,Barcelona
144.0,Entire home/apt,0,,Barcelona
331.0,Entire home/apt,126,3.76,Barcelona
180.0,Entire home/apt,9,0.34,Barcelona
145.0,Entire home/apt,0,,Barcelona
79.0,Entire home/apt,0,,Barcelona
259.0,Entire home/apt,61,2.4,Barcelona
150.0,Entire home/apt,6,0.62,Barcelona
277.0,Entire home/apt,2,0.15,Barcelona
300.0,Entire home/apt,72,1.69,Barcelona
169.0,Entire home/apt,18,2.38,Barcelona
320.0,Entire home/apt,59,0.88,Barcelona
100.0,Entire home/apt,175,5.0,Barcelona
169.0,Entire home/apt,4,0.12,Barcelona
48.0,Private room,2,0.28,Barcelona
50.0,Private room,2,1.62,Barcelona
150.0,Private room,1,0.81,Barcelona
100.0,Private room,0,,Barcelona
179.0,Entire home/apt,9,0.66,Barcelona
199.0,Entire home/apt,20,0.42,Barcelona
60.0,Private room,1,0.09,Barcelona
115.0,Private room,1,0.08,Barcelona
30.0,Private room,9,1.4,Barcelona
60.0,Private room,2,0.08,Barcelona
398.0,Entire home/apt,3,0.23,Barcelona
35.0,Private room,77,1.37,Barcelona
130.0,Entire home/apt,53,2.62,Barcelona
42.0,Private room,9,0.28,Barcelona
28.0,Private room,0,,Barcelona
30.0,Private room,6,0.43,Barcelona
39.0,Private room,0,,Barcelona
154.0,Entire home/apt,11,0.5,Barcelona
130.0,Entire home/apt,0,,Barcelona
113.0,Entire home/apt,17,0.21,Barcelona
300.0,Entire home/apt,0,,Barcelona
195.0,Entire home/apt,21,0.99,Barcelona
130.0,Entire home/apt,1,0.71,Barcelona
38.0,Private room,0,,Barcelona
110.0,Entire home/apt,118,3.31,Barcelona
199.0,Entire home/apt,2,1.09,Barcelona
140.0,Entire home/apt,0,,Barcelona
52.0,Shared room,18,2.93,Barcelona
140.0,Entire home/apt,1,1.0,Barcelona
130.0,Entire home/apt,45,1.58,Barcelona
21.0,Private room,0,,Barcelona
100.0,Entire home/apt,27,1.12,Barcelona
280.0,Entire home/apt,75,1.99,Barcelona
360.0,Entire home/apt,29,0.39,Barcelona
193.0,Entire home/apt,3,0.27,Barcelona
45.0,Private room,88,3.56,Barcelona
130.0,Entire home/apt,79,3.23,Barcelona
90.0,Entire home/apt,0,,Barcelona
105.0,Entire home/apt,17,0.79,Barcelona
45.0,Private room,93,3.5,Barcelona
45.0,Private room,52,1.62,Barcelona
175.0,Private room,0,,Barcelona
74.0,Entire home/apt,76,4.24,Barcelona
90.0,Entire home/apt,113,2.52,Barcelona
90.0,Entire home/apt,97,2.56,Barcelona
135.0,Entire home/apt,5,0.23,Barcelona
150.0,Entire home/apt,4,3.16,Barcelona
29.0,Private room,0,,Barcelona
35.0,Private room,21,2.38,Barcelona
90.0,Entire home/apt,7,2.16,Barcelona
65.0,Private room,116,5.47,Barcelona
74.0,Entire home/apt,57,3.83,Barcelona
29.0,Private room,32,4.32,Barcelona
250.0,Entire home/apt,6,0.43,Barcelona
50.0,Private room,2,0.71,Barcelona
35.0,Private room,31,3.27,Barcelona
80.0,Entire home/apt,1,0.11,Barcelona
100.0,Entire home/apt,8,4.9,Barcelona
280.0,Entire home/apt,1,0.43,Barcelona
49.0,Private room,8,1.34,Barcelona
40.0,Private room,10,1.06,Barcelona
85.0,Entire home/apt,0,,Barcelona
29.0,Private room,6,0.74,Barcelona
55.0,Entire home/apt,37,2.48,Barcelona
44.0,Private room,42,3.38,Barcelona
295.0,Entire home/apt,3,0.18,Barcelona
70.0,Private room,0,,Barcelona
150.0,Entire home/apt,0,,Barcelona
35.0,Private room,37,3.42,Barcelona
92.0,Private room,53,3.44,Barcelona
55.0,Private room,0,,Barcelona
60.0,Private room,5,1.55,Barcelona
70.0,Entire home/apt,42,1.88,Barcelona
93.0,Entire home/apt,43,4.36,Barcelona
25.0,Private room,11,1.12,Barcelona
75.0,Private room,14,5.32,Barcelona
25.0,Private room,32,0.9,Barcelona
50.0,Private room,6,0.76,Barcelona
60.0,Entire home/apt,1,0.06,Barcelona
52.0,Private room,26,3.64,Barcelona
45.0,Private room,0,,Barcelona
78.0,Entire home/apt,0,,Barcelona
69.0,Entire home/apt,28,2.07,Barcelona
85.0,Private room,92,3.78,Barcelona
58.0,Private room,30,3.13,Barcelona
45.0,Private room,29,3.72,Barcelona
68.0,Entire home/apt,40,3.08,Barcelona
250.0,Private room,6,0.39,Barcelona
40.0,Entire home/apt,8,1.9,Barcelona
40.0,Private room,46,4.47,Barcelona
58.0,Entire home/apt,1,0.14,Barcelona
400.0,Entire home/apt,0,,Barcelona
44.0,Private room,53,2.17,Barcelona
45.0,Private room,82,1.81,Barcelona
80.0,Private room,7,0.7,Barcelona
85.0,Entire home/apt,41,2.45,Barcelona
22.0,Private room,2,0.64,Barcelona
20.0,Private room,3,1.45,Barcelona
65.0,Private room,0,,Barcelona
30.0,Private room,0,,Barcelona
135.0,Entire home/apt,2,0.62,Barcelona
32.0,Private room,35,1.69,Barcelona
90.0,Entire home/apt,1,0.13,Barcelona
140.0,Entire home/apt,2,0.24,Barcelona
175.0,Entire home/apt,28,2.05,Barcelona
164.0,Entire home/apt,0,,Barcelona
309.0,Entire home/apt,4,0.64,Barcelona
450.0,Entire home/apt,5,3.13,Barcelona
261.0,Entire home/apt,87,2.3,Barcelona
150.0,Entire home/apt,22,1.04,Barcelona
320.0,Entire home/apt,12,0.33,Barcelona
160.0,Entire home/apt,45,1.41,Barcelona
300.0,Entire home/apt,0,,Barcelona
49.0,Entire home/apt,2,2.0,Barcelona
34.0,Private room,64,4.95,Barcelona
45.0,Private room,42,0.97,Barcelona
32.0,Private room,0,,Barcelona
66.0,Private room,1,0.12,Barcelona
140.0,Entire home/apt,1,1.0,Barcelona
80.0,Private room,211,6.46,Barcelona
184.0,Entire home/apt,7,3.0,Barcelona
50.0,Private room,0,,Barcelona
35.0,Private room,38,1.73,Barcelona
50.0,Entire home/apt,110,5.54,Barcelona
280.0,Entire home/apt,0,,Barcelona
120.0,Entire home/apt,0,,Barcelona
36.0,Private room,69,4.09,Barcelona
30.0,Entire home/apt,34,3.02,Barcelona
75.0,Entire home/apt,1,0.63,Barcelona
30.0,Private room,8,3.81,Barcelona
37.0,Private room,30,3.77,Barcelona
40.0,Private room,22,1.01,Barcelona
30.0,Private room,19,0.89,Barcelona
340.0,Entire home/apt,58,1.35,Barcelona
45.0,Private room,0,,Barcelona
104.0,Entire home/apt,30,3.98,Barcelona
69.0,Entire home/apt,5,2.68,Barcelona
105.0,Entire home/apt,5,0.33,Barcelona
150.0,Entire home/apt,4,0.63,Barcelona
57.0,Private room,0,,Barcelona
50.0,Private room,4,0.18,Barcelona
100.0,Entire home/apt,6,0.44,Barcelona
50.0,Private room,0,,Barcelona
31.0,Private room,1,1.0,Barcelona
99.0,Entire home/apt,28,0.96,Barcelona
35.0,Private room,35,2.68,Barcelona
32.0,Private room,24,0.61,Barcelona
50.0,Private room,9,1.08,Barcelona
95.0,Entire home/apt,11,0.95,Barcelona
79.0,Entire home/apt,27,2.83,Barcelona
75.0,Entire home/apt,45,4.44,Barcelona
27.0,Private room,3,2.57,Barcelona
110.0,Entire home/apt,1,0.38,Barcelona
40.0,Entire home/apt,44,3.24,Barcelona
59.0,Private room,169,3.38,Barcelona
29.0,Private room,0,,Barcelona
55.0,Private room,102,4.75,Barcelona
130.0,Entire home/apt,37,1.0,Barcelona
55.0,Entire home/apt,0,,Barcelona
82.0,Entire home/apt,1,0.03,Barcelona
65.0,Entire home/apt,5,0.2,Barcelona
60.0,Entire home/apt,2,0.12,Barcelona
91.0,Entire home/apt,193,2.78,Barcelona
59.0,Private room,0,,Barcelona
45.0,Private room,19,0.82,Barcelona
46.0,Private room,5,0.62,Barcelona
33.0,Private room,2,0.3,Barcelona
39.0,Private room,146,6.63,Barcelona
150.0,Private room,1,0.11,Barcelona
35.0,Private room,0,,Barcelona
115.0,Entire home/apt,2,0.3,Barcelona
33.0,Private room,3,0.48,Barcelona
60.0,Entire home/apt,34,2.52,Barcelona
140.0,Entire home/apt,21,0.76,Barcelona
120.0,Entire home/apt,12,0.64,Barcelona
85.0,Entire home/apt,0,,Barcelona
50.0,Private room,0,,Barcelona
28.0,Private room,0,,Barcelona
72.0,Entire home/apt,0,,Barcelona
120.0,Entire home/apt,3,0.3,Barcelona
42.0,Private room,8,1.31,Barcelona
35.0,Private room,5,0.82,Barcelona
18.0,Private room,42,3.99,Barcelona
39.0,Private room,6,4.19,Barcelona
37.0,Private room,4,1.22,Barcelona
150.0,Entire home/apt,9,0.59,Barcelona
60.0,Private room,2,0.2,Barcelona
25.0,Private room,6,0.15,Barcelona
47.0,Private room,73,2.63,Barcelona
35.0,Private room,8,0.86,Barcelona
20.0,Private room,77,3.21,Barcelona
158.0,Entire home/apt,1,0.81,Barcelona
30.0,Private room,17,0.7,Barcelona
100.0,Entire home/apt,2,1.54,Barcelona
70.0,Entire home/apt,12,0.95,Barcelona
157.0,Entire home/apt,8,1.08,Barcelona
167.0,Entire home/apt,4,2.45,Barcelona
55.0,Private room,0,,Barcelona
65.0,Entire home/apt,42,2.12,Barcelona
80.0,Entire home/apt,8,0.82,Barcelona
90.0,Entire home/apt,0,,Barcelona
27.0,Private room,54,2.11,Barcelona
90.0,Entire home/apt,1,0.09,Barcelona
53.0,Entire home/apt,12,0.87,Barcelona
32.0,Private room,29,0.43,Barcelona
30.0,Shared room,0,,Barcelona
26.0,Private room,29,2.58,Barcelona
45.0,Private room,7,1.02,Barcelona
85.0,Private room,32,0.56,Barcelona
69.0,Entire home/apt,78,4.89,Barcelona
62.0,Entire home/apt,2,0.1,Barcelona
70.0,Entire home/apt,29,2.47,Barcelona
55.0,Shared room,26,4.15,Barcelona
40.0,Entire home/apt,144,3.23,Barcelona
35.0,Private room,71,1.99,Barcelona
40.0,Private room,7,0.31,Barcelona
199.0,Entire home/apt,0,,Barcelona
60.0,Entire home/apt,8,1.24,Barcelona
30.0,Private room,13,1.19,Barcelona
80.0,Private room,0,,Barcelona
99.0,Entire home/apt,1,0.17,Barcelona
33.0,Private room,71,2.58,Barcelona
200.0,Entire home/apt,57,2.22,Barcelona
23.0,Private room,48,1.96,Barcelona
16.0,Private room,2,0.15,Barcelona
15.0,Private room,65,1.89,Barcelona
75.0,Private room,5,0.52,Barcelona
100.0,Entire home/apt,3,0.32,Barcelona
26.0,Private room,3,0.34,Barcelona
21.0,Private room,57,3.14,Barcelona
80.0,Private room,1,0.75,Barcelona
129.0,Entire home/apt,1,0.79,Barcelona
50.0,Entire home/apt,3,0.14,Barcelona
33.0,Private room,1,0.29,Barcelona
25.0,Private room,4,1.22,Barcelona
19.0,Private room,73,2.51,Barcelona
22.0,Shared room,1,0.17,Barcelona
20.0,Private room,49,1.1,Barcelona
150.0,Entire home/apt,15,0.97,Barcelona
34.0,Private room,23,0.78,Barcelona
39.0,Private room,111,4.11,Barcelona
50.0,Entire home/apt,2,0.38,Barcelona
73.0,Entire home/apt,20,0.6,Barcelona
40.0,Private room,2,0.24,Barcelona
42.0,Entire home/apt,14,0.6,Barcelona
90.0,Entire home/apt,7,0.18,Barcelona
16.0,Shared room,22,0.98,Barcelona
70.0,Private room,0,,Barcelona
20.0,Private room,14,1.76,Barcelona
27.0,Private room,2,0.76,Barcelona
45.0,Private room,2,0.09,Barcelona
69.0,Entire home/apt,1,0.32,Barcelona
120.0,Entire home/apt,74,2.05,Barcelona
40.0,Private room,1,0.37,Barcelona
26.0,Private room,0,,Barcelona
146.0,Entire home/apt,1,0.04,Barcelona
40.0,Private room,6,0.57,Barcelona
41.0,Private room,46,5.05,Barcelona
124.0,Entire home/apt,1,0.75,Barcelona
35.0,Private room,0,,Barcelona
65.0,Entire home/apt,6,0.32,Barcelona
45.0,Private room,0,,Barcelona
109.0,Entire home/apt,4,0.51,Barcelona
15.0,Private room,4,1.07,Barcelona
20.0,Private room,2,0.47,Barcelona
50.0,Entire home/apt,0,,Barcelona
30.0,Private room,11,1.17,Barcelona
50.0,Shared room,0,,Barcelona
50.0,Private room,3,0.17,Barcelona
60.0,Private room,0,,Barcelona
140.0,Entire home/apt,50,1.49,Barcelona
120.0,Entire home/apt,21,1.19,Barcelona
40.0,Private room,17,1.74,Barcelona
49.0,Private room,204,4.26,Barcelona
40.0,Private room,0,,Barcelona
25.0,Private room,170,4.7,Barcelona
52.0,Private room,0,,Barcelona
115.0,Entire home/apt,21,0.66,Barcelona
25.0,Private room,0,,Barcelona
190.0,Entire home/apt,0,,Barcelona
250.0,Entire home/apt,39,1.6,Barcelona
25.0,Private room,5,0.97,Barcelona
32.0,Private room,49,1.34,Barcelona
75.0,Entire home/apt,179,4.08,Barcelona
80.0,Entire home/apt,29,2.14,Barcelona
150.0,Entire home/apt,118,3.06,Barcelona
95.0,Entire home/apt,16,0.36,Barcelona
150.0,Entire home/apt,2,0.17,Barcelona
58.0,Entire home/apt,0,,Barcelona
84.0,Entire home/apt,30,2.21,Barcelona
69.0,Entire home/apt,285,7.19,Barcelona
110.0,Entire home/apt,3,1.29,Barcelona
35.0,Private room,0,,Barcelona
110.0,Entire home/apt,19,0.75,Barcelona
67.0,Private room,6,0.32,Barcelona
29.0,Private room,4,0.12,Barcelona
38.0,Private room,46,2.36,Barcelona
150.0,Entire home/apt,15,1.1,Barcelona
35.0,Private room,93,4.98,Barcelona
105.0,Entire home/apt,48,2.14,Barcelona
50.0,Entire home/apt,142,4.77,Barcelona
90.0,Entire home/apt,37,2.66,Barcelona
100.0,Entire home/apt,108,3.09,Barcelona
75.0,Entire home/apt,60,1.67,Barcelona
57.0,Entire home/apt,24,0.76,Barcelona
50.0,Entire home/apt,38,3.39,Barcelona
120.0,Entire home/apt,4,0.22,Barcelona
50.0,Entire home/apt,18,0.42,Barcelona
45.0,Entire home/apt,0,,Barcelona
35.0,Private room,62,2.57,Barcelona
26.0,Private room,34,2.49,Barcelona
70.0,Private room,2,0.08,Barcelona
40.0,Entire home/apt,100,4.6,Barcelona
90.0,Entire home/apt,35,0.63,Barcelona
85.0,Private room,0,,Barcelona
93.0,Entire home/apt,1,0.09,Barcelona
39.0,Entire home/apt,31,2.61,Barcelona
37.0,Private room,7,0.63,Barcelona
180.0,Entire home/apt,3,0.12,Barcelona
120.0,Entire home/apt,1,0.77,Barcelona
24.0,Private room,36,0.81,Barcelona
100.0,Entire home/apt,0,,Barcelona
25.0,Private room,43,1.14,Barcelona
71.0,Entire home/apt,0,,Barcelona
40.0,Private room,1,0.79,Barcelona
17.0,Shared room,5,0.65,Barcelona
49.0,Entire home/apt,42,3.59,Barcelona
100.0,Private room,2,0.39,Barcelona
49.0,Private room,0,,Barcelona
240.0,Entire home/apt,1,0.04,Barcelona
35.0,Entire home/apt,217,4.96,Barcelona
28.0,Private room,38,1.74,Barcelona
90.0,Private room,1,0.83,Barcelona
15.0,Private room,5,2.94,Barcelona
30.0,Private room,17,1.57,Barcelona
40.0,Entire home/apt,44,2.07,Barcelona
30.0,Private room,0,,Barcelona
65.0,Entire home/apt,10,0.47,Barcelona
146.0,Entire home/apt,9,0.28,Barcelona
30.0,Private room,121,3.49,Barcelona
340.0,Entire home/apt,17,1.64,Barcelona
40.0,Private room,40,2.06,Barcelona
30.0,Private room,17,0.75,Barcelona
60.0,Private room,4,2.79,Barcelona
45.0,Entire home/apt,32,1.11,Barcelona
250.0,Entire home/apt,42,3.1,Barcelona
120.0,Entire home/apt,3,0.19,Barcelona
24.0,Private room,54,1.57,Barcelona
100.0,Private room,0,,Barcelona
80.0,Entire home/apt,42,2.0,Barcelona
103.0,Entire home/apt,34,0.96,Barcelona
100.0,Entire home/apt,21,0.97,Barcelona
25.0,Private room,2,0.23,Barcelona
100.0,Entire home/apt,4,0.22,Barcelona
39.0,Private room,231,3.62,Barcelona
70.0,Entire home/apt,9,1.11,Barcelona
100.0,Entire home/apt,8,0.85,Barcelona
93.0,Entire home/apt,35,1.43,Barcelona
36.0,Private room,22,0.9,Barcelona
85.0,Entire home/apt,16,0.58,Barcelona
110.0,Entire home/apt,2,0.09,Barcelona
40.0,Private room,39,0.99,Barcelona
40.0,Private room,28,3.36,Barcelona
83.0,Entire home/apt,131,2.52,Barcelona
60.0,Private room,1,0.09,Barcelona
125.0,Entire home/apt,11,0.32,Barcelona
80.0,Entire home/apt,3,0.32,Barcelona
35.0,Private room,7,0.45,Barcelona
80.0,Entire home/apt,2,0.61,Barcelona
9.0,Private room,1,0.06,Barcelona
65.0,Entire home/apt,0,,Barcelona
34.0,Private room,0,,Barcelona
250.0,Entire home/apt,0,,Barcelona
74.0,Entire home/apt,3,0.15,Barcelona
22.0,Private room,2,1.46,Barcelona
50.0,Private room,0,,Barcelona
25.0,Private room,5,0.72,Barcelona
16.0,Private room,9,1.21,Barcelona
30.0,Private room,27,0.98,Barcelona
30.0,Private room,1,0.11,Barcelona
65.0,Private room,0,,Barcelona
21.0,Private room,49,2.26,Barcelona
25.0,Private room,0,,Barcelona
80.0,Entire home/apt,0,,Barcelona
69.0,Private room,8,0.4,Barcelona
75.0,Private room,0,,Barcelona
50.0,Private room,0,,Barcelona
35.0,Private room,0,,Barcelona
65.0,Entire home/apt,2,0.21,Barcelona
70.0,Entire home/apt,51,1.04,Barcelona
42.0,Entire home/apt,36,2.2,Barcelona
39.0,Private room,9,0.97,Barcelona
20.0,Private room,14,1.37,Barcelona
31.0,Private room,6,4.62,Barcelona
40.0,Private room,3,0.29,Barcelona
59.0,Entire home/apt,48,3.49,Barcelona
30.0,Private room,0,,Barcelona
70.0,Entire home/apt,12,1.16,Barcelona
87.0,Entire home/apt,31,0.73,Barcelona
94.0,Entire home/apt,40,0.93,Barcelona
55.0,Entire home/apt,2,0.48,Barcelona
111.0,Entire home/apt,123,3.72,Barcelona
31.0,Private room,29,1.14,Barcelona
70.0,Private room,35,1.55,Barcelona
69.0,Entire home/apt,21,1.55,Barcelona
17.0,Private room,5,0.39,Barcelona
140.0,Entire home/apt,97,1.72,Barcelona
254.0,Entire home/apt,5,0.26,Barcelona
30.0,Private room,5,3.85,Barcelona
79.0,Entire home/apt,0,,Barcelona
120.0,Entire home/apt,0,,Barcelona
40.0,Private room,0,,Barcelona
75.0,Entire home/apt,1,0.03,Barcelona
70.0,Entire home/apt,4,2.61,Barcelona
60.0,Entire home/apt,3,0.37,Barcelona
60.0,Entire home/apt,2,0.63,Barcelona
119.0,Entire home/apt,87,2.38,Barcelona
22.0,Private room,29,3.54,Barcelona
95.0,Entire home/apt,1,1.0,Barcelona
119.0,Entire home/apt,12,1.59,Barcelona
59.0,Entire home/apt,1,0.35,Barcelona
40.0,Private room,0,,Barcelona
55.0,Entire home/apt,23,0.68,Barcelona
