price,room_type,number_of_reviews,reviews_per_month,city
137,Entire home/apt,7,0.48,Melbourne
57,Private room,20,1.13,Melbourne
100,Entire home/apt,3,0.23,Melbourne
29,Private room,0,,Melbourne
184,Entire home/apt,1,0.09,Melbourne
60,Private room,2,0.11,Melbourne
168,Entire home/apt,32,1.98,Melbourne
140,Entire home/apt,82,4.6,Melbourne
55,Private room,20,1.21,Melbourne
138,Entire home/apt,22,1.29,Melbourne
400,Entire home/apt,11,0.68,Melbourne
119,Entire home/apt,22,1.26,Melbourne
429,Entire home/apt,4,0.23,Melbourne
300,Entire home/apt,0,,Melbourne
80,Private room,1,0.06,Melbourne
125,Entire home/apt,35,2.02,Melbourne
248,Entire home/apt,14,1.02,Melbourne
53,Private room,28,1.61,Melbourne
138,Private room,14,0.79,Melbourne
48,Private room,3,0.18,Melbourne
174,Entire home/apt,0,,Melbourne
25,Private room,0,,Melbourne
150,Entire home/apt,26,1.49,Melbourne
46,Private room,2,0.34,Melbourne
96,Entire home/apt,31,2.02,Melbourne
251,Entire home/apt,8,0.56,Melbourne
239,Entire home/apt,8,0.47,Melbourne
159,Entire home/apt,9,0.52,Melbourne
50,Private room,15,1.17,Melbourne
198,Entire home/apt,2,0.12,Melbourne
39,Private room,12,0.78,Melbourne
75,Entire home/apt,24,1.56,Melbourne
36,Private room,3,0.54,Melbourne
399,Entire home/apt,0,,Melbourne
42,Private room,33,1.85,Melbourne
91,Entire home/apt,0,,Melbourne
199,Private room,0,,Melbourne
55,Private room,6,0.42,Melbourne
25,Private room,9,0.71,Melbourne
120,Entire home/apt,5,0.29,Melbourne
100,Private room,0,,Melbourne
220,Entire home/apt,25,1.58,Melbourne
71,Private room,0,,Melbourne
71,Private room,3,0.18,Melbourne
220,Entire home/apt,57,3.45,Melbourne
136,Entire home/apt,1,0.06,Melbourne
141,Entire home/apt,26,1.53,Melbourne
285,Entire home/apt,0,,Melbourne
96,Private room,1,0.11,Melbourne
599,Entire home/apt,43,2.95,Melbourne
245,Entire home/apt,4,0.32,Melbourne
35,Private room,0,,Melbourne
138,Entire home/apt,8,0.87,Melbourne
138,Entire home/apt,26,1.59,Melbourne
109,Entire home/apt,0,,Melbourne
83,Entire home/apt,40,2.52,Melbourne
96,Entire home/apt,34,2.01,Melbourne
46,Shared room,2,0.17,Melbourne
60,Private room,0,,Melbourne
55,Private room,5,0.29,Melbourne
30,Private room,2,0.11,Melbourne
180,Entire home/apt,63,4.66,Melbourne
299,Entire home/apt,0,,Melbourne
60,Private room,0,,Melbourne
695,Entire home/apt,28,1.63,Melbourne
35,Private room,0,,Melbourne
150,Entire home/apt,68,3.96,Melbourne
150,Entire home/apt,86,4.88,Melbourne
25,Private room,30,1.72,Melbourne
71,Private room,1,0.06,Melbourne
89,Entire home/apt,40,2.35,Melbourne
37,Private room,1,0.06,Melbourne
150,Entire home/apt,16,0.97,Melbourne
145,Entire home/apt,99,5.78,Melbourne
700,Entire home/apt,0,,Melbourne
47,Private room,11,0.74,Melbourne
37,Private room,1,0.08,Melbourne
40,Private room,0,,Melbourne
42,Private room,2,0.14,Melbourne
65,Private room,23,2.01,Melbourne
50,Private room,1,0.06,Melbourne
350,Entire home/apt,6,0.44,Melbourne
599,Entire home/apt,4,0.25,Melbourne
90,Private room,12,0.69,Melbourne
150,Entire home/apt,26,1.5,Melbourne
119,Entire home/apt,9,0.53,Melbourne
115,Entire home/apt,5,0.29,Melbourne
120,Entire home/apt,20,1.2,Melbourne
109,Entire home/apt,56,3.39,Melbourne
100,Private room,18,1.03,Melbourne
109,Entire home/apt,0,,Melbourne
65,Private room,253,14.54,Melbourne
108,Entire home/apt,56,3.2,Melbourne
35,Private room,3,0.17,Melbourne
37,Private room,3,0.27,Melbourne
89,Entire home/apt,85,5.03,Melbourne
80,Private room,2,0.11,Melbourne
35,Private room,3,0.19,Melbourne
50,Private room,8,0.48,Melbourne
60,Entire home/apt,2,0.12,Melbourne
105,Entire home/apt,65,3.76,Melbourne
40,Private room,1,0.1,Melbourne
109,Entire home/apt,38,3.99,Melbourne
71,Private room,52,2.99,Melbourne
60,Private room,5,0.35,Melbourne
109,Entire home/apt,4,0.27,Melbourne
150,Entire home/apt,19,1.18,Melbourne
71,Private room,62,3.6,Melbourne
130,Entire home/apt,1,0.1,Melbourne
109,Entire home/apt,4,0.24,Melbourne
129,Entire home/apt,93,5.43,Melbourne
278,Entire home/apt,2,0.22,Melbourne
91,Entire home/apt,2,0.12,Melbourne
100,Private room,0,,Melbourne
109,Entire home/apt,29,1.7,Melbourne
130,Entire home/apt,0,,Melbourne
792,Entire home/apt,7,0.47,Melbourne
50,Private room,22,1.26,Melbourne
25,Private room,1,0.06,Melbourne
280,Entire home/apt,8,0.46,Melbourne
62,Private room,54,3.54,Melbourne
228,Entire home/apt,8,0.55,Melbourne
129,Entire home/apt,1,0.06,Melbourne
109,Entire home/apt,6,0.53,Melbourne
199,Entire home/apt,47,3.15,Melbourne
100,Entire home/apt,10,0.6,Melbourne
60,Entire home/apt,10,0.59,Melbourne
109,Entire home/apt,23,2.41,Melbourne
71,Private room,2,0.45,Melbourne
150,Entire home/apt,0,,Melbourne
100,Entire home/apt,102,5.8,Melbourne
125,Entire home/apt,92,5.23,Melbourne
140,Entire home/apt,60,3.48,Melbourne
94,Entire home/apt,12,0.7,Melbourne
55,Private room,38,2.21,Melbourne
53,Private room,1,,Melbourne
66,Entire home/apt,5,0.32,Melbourne
50,Private room,0,,Melbourne
109,Entire home/apt,53,3.05,Melbourne
55,Private room,5,0.29,Melbourne
96,Private room,13,0.75,Melbourne
280,Entire home/apt,8,0.47,Melbourne
119,Entire home/apt,58,3.4,Melbourne
48,Private room,10,0.69,Melbourne
155,Entire home/apt,89,5.16,Melbourne
109,Private room,0,,Melbourne
64,Entire home/apt,4,0.24,Melbourne
90,Entire home/apt,0,,Melbourne
140,Entire home/apt,0,,Melbourne
599,Entire home/apt,25,1.54,Melbourne
98,Entire home/apt,67,3.87,Melbourne
71,Entire home/apt,9,0.56,Melbourne
46,Private room,0,,Melbourne
220,Entire home/apt,23,1.35,Melbourne
98,Entire home/apt,2,0.13,Melbourne
102,Private room,1,0.06,Melbourne
47,Private room,4,0.33,Melbourne
80,Entire home/apt,9,0.56,Melbourne
50,Private room,36,2.13,Melbourne
60,Private room,0,,Melbourne
114,Entire home/apt,97,5.6,Melbourne
90,Entire home/apt,72,4.29,Melbourne
130,Entire home/apt,59,3.63,Melbourne
169,Entire home/apt,52,3.19,Melbourne
120,Entire home/apt,38,2.49,Melbourne
50,Private room,20,1.16,Melbourne
184,Entire home/apt,41,2.47,Melbourne
399,Entire home/apt,30,1.78,Melbourne
71,Private room,11,0.63,Melbourne
138,Entire home/apt,17,1.18,Melbourne
69,Private room,5,0.43,Melbourne
150,Entire home/apt,2,0.12,Melbourne
120,Entire home/apt,32,1.87,Melbourne
120,Entire home/apt,5,0.32,Melbourne
53,Private room,1,0.06,Melbourne
251,Entire home/apt,12,0.78,Melbourne
55,Private room,20,1.2,Melbourne
275,Entire home/apt,3,0.26,Melbourne
53,Private room,0,,Melbourne
60,Private room,31,2.25,Melbourne
71,Private room,25,2.1,Melbourne
75,Entire home/apt,74,4.36,Melbourne
145,Entire home/apt,50,2.89,Melbourne
96,Entire home/apt,0,,Melbourne
50,Private room,5,0.32,Melbourne
300,Entire home/apt,1,0.12,Melbourne
120,Private room,6,1.08,Melbourne
64,Private room,15,0.88,Melbourne
90,Private room,2,0.13,Melbourne
40,Private room,0,,Melbourne
96,Entire home/apt,68,4.29,Melbourne
100,Entire home/apt,0,,Melbourne
115,Entire home/apt,133,7.72,Melbourne
120,Private room,4,0.23,Melbourne
50,Private room,14,0.81,Melbourne
30,Private room,7,0.42,Melbourne
60,Private room,17,1.06,Melbourne
50,Private room,10,0.58,Melbourne
0,Entire home/apt,2,0.2,Melbourne
156,Entire home/apt,19,1.32,Melbourne
105,Entire home/apt,2,0.2,Melbourne
0,Entire home/apt,0,,Melbourne
0,Entire home/apt,2,0.15,Melbourne
0,Entire home/apt,7,0.48,Melbourne
0,Entire home/apt,2,0.14,Melbourne
100,Entire home/apt,96,6.06,Melbourne
0,Entire home/apt,0,,Melbourne
0,Entire home/apt,6,0.42,Melbourne
0,Entire home/apt,1,0.07,Melbourne
0,Entire home/apt,0,,Melbourne
145,Entire home/apt,1,0.07,Melbourne
71,Entire home/apt,12,0.73,Melbourne
54,Private room,86,5.02,Melbourne
108,Entire home/apt,0,,Melbourne
109,Entire home/apt,25,1.53,Melbourne
170,Entire home/apt,8,0.66,Melbourne
65,Entire home/apt,2,0.14,Melbourne
50,Private room,0,,Melbourne
300,Entire home/apt,50,2.91,Melbourne
150,Entire home/apt,58,3.63,Melbourne
120,Entire home/apt,54,3.27,Melbourne
80,Entire home/apt,5,0.51,Melbourne
69,Private room,12,0.71,Melbourne
55,Private room,22,1.37,Melbourne
29,Private room,8,0.83,Melbourne
138,Entire home/apt,25,1.82,Melbourne
228,Entire home/apt,14,0.87,Melbourne
127,Entire home/apt,20,1.22,Melbourne
220,Entire home/apt,13,0.98,Melbourne
180,Private room,0,,Melbourne
71,Private room,0,,Melbourne
150,Private room,0,,Melbourne
105,Private room,0,,Melbourne
89,Entire home/apt,2,0.13,Melbourne
37,Private room,23,1.5,Melbourne
96,Entire home/apt,16,0.98,Melbourne
120,Private room,0,,Melbourne
130,Entire home/apt,34,2.02,Melbourne
50,Private room,4,0.34,Melbourne
90,Entire home/apt,10,0.6,Melbourne
251,Entire home/apt,18,1.04,Melbourne
40,Private room,1,0.06,Melbourne
190,Entire home/apt,11,0.69,Melbourne
93,Entire home/apt,54,3.18,Melbourne
199,Private room,15,0.91,Melbourne
30,Private room,75,4.45,Melbourne
78,Private room,9,0.78,Melbourne
155,Entire home/apt,98,6.18,Melbourne
165,Entire home/apt,35,2.17,Melbourne
109,Entire home/apt,66,3.94,Melbourne
120,Entire home/apt,13,0.76,Melbourne
120,Entire home/apt,23,1.33,Melbourne
130,Entire home/apt,28,1.65,Melbourne
180,Private room,0,,Melbourne
239,Private room,0,,Melbourne
120,Entire home/apt,32,2.19,Melbourne
991,Private room,15,0.88,Melbourne
100,Entire home/apt,34,1.98,Melbourne
98,Shared room,14,0.83,Melbourne
66,Entire home/apt,34,2.24,Melbourne
209,Entire home/apt,20,1.16,Melbourne
195,Entire home/apt,22,1.28,Melbourne
205,Entire home/apt,11,0.64,Melbourne
54,Private room,38,2.33,Melbourne
100,Entire home/apt,7,0.58,Melbourne
46,Private room,4,0.65,Melbourne
98,Entire home/apt,70,4.17,Melbourne
42,Private room,8,0.47,Melbourne
75,Private room,0,,Melbourne
190,Entire home/apt,31,2.97,Melbourne
100,Entire home/apt,46,2.72,Melbourne
90,Private room,44,2.69,Melbourne
180,Entire home/apt,8,0.48,Melbourne
115,Entire home/apt,12,0.75,Melbourne
80,Private room,1,1.0,Melbourne
105,Entire home/apt,36,2.09,Melbourne
100,Entire home/apt,63,3.71,Melbourne
116,Entire home/apt,39,2.29,Melbourne
50,Entire home/apt,1,0.07,Melbourne
60,Entire home/apt,13,1.01,Melbourne
400,Entire home/apt,10,0.61,Melbourne
140,Entire home/apt,79,4.69,Melbourne
96,Private room,29,1.73,Melbourne
71,Private room,6,0.36,Melbourne
60,Private room,7,0.48,Melbourne
162,Entire home/apt,0,,Melbourne
89,Entire home/apt,73,4.34,Melbourne
100,Entire home/apt,64,4.04,Melbourne
144,Entire home/apt,50,3.05,Melbourne
71,Private room,0,,Melbourne
127,Entire home/apt,60,3.59,Melbourne
60,Private room,3,0.18,Melbourne
96,Private room,17,1.55,Melbourne
55,Private room,24,1.45,Melbourne
40,Entire home/apt,18,1.06,Melbourne
55,Private room,39,2.34,Melbourne
180,Entire home/apt,99,5.9,Melbourne
144,Entire home/apt,119,7.26,Melbourne
109,Entire home/apt,0,,Melbourne
69,Private room,70,5.16,Melbourne
55,Private room,32,2.14,Melbourne
91,Entire home/apt,2,0.12,Melbourne
180,Entire home/apt,11,0.93,Melbourne
174,Entire home/apt,18,1.15,Melbourne
50,Private room,1,0.11,Melbourne
46,Private room,33,2.05,Melbourne
169,Entire home/apt,105,6.4,Melbourne
345,Entire home/apt,6,0.36,Melbourne
150,Entire home/apt,25,1.49,Melbourne
145,Entire home/apt,5,0.3,Melbourne
150,Entire home/apt,27,1.62,Melbourne
60,Private room,0,,Melbourne
35,Private room,3,0.18,Melbourne
190,Entire home/apt,17,1.11,Melbourne
136,Entire home/apt,92,5.39,Melbourne
60,Private room,3,0.21,Melbourne
188,Entire home/apt,2,0.13,Melbourne
115,Entire home/apt,1,0.06,Melbourne
40,Private room,22,1.4,Melbourne
237,Entire home/apt,36,2.14,Melbourne
180,Entire home/apt,9,0.55,Melbourne
120,Entire home/apt,29,1.79,Melbourne
48,Private room,5,0.37,Melbourne
147,Entire home/apt,0,,Melbourne
39,Private room,2,1.11,Melbourne
127,Entire home/apt,10,0.84,Melbourne
525,Entire home/apt,0,,Melbourne
94,Entire home/apt,1,0.49,Melbourne
450,Entire home/apt,0,,Melbourne
115,Entire home/apt,1,0.08,Melbourne
87,Entire home/apt,32,2.28,Melbourne
195,Entire home/apt,1,0.09,Melbourne
138,Entire home/apt,18,1.26,Melbourne
71,Private room,30,1.79,Melbourne
130,Entire home/apt,99,5.82,Melbourne
107,Entire home/apt,52,3.06,Melbourne
71,Shared room,4,0.26,Melbourne
90,Entire home/apt,62,4.03,Melbourne
96,Entire home/apt,71,5.07,Melbourne
799,Entire home/apt,31,1.82,Melbourne
161,Entire home/apt,4,0.29,Melbourne
89,Entire home/apt,21,1.27,Melbourne
73,Private room,36,2.2,Melbourne
275,Entire home/apt,3,0.23,Melbourne
50,Private room,0,,Melbourne
80,Private room,118,6.94,Melbourne
40,Private room,10,0.62,Melbourne
100,Entire home/apt,2,0.12,Melbourne
96,Entire home/apt,3,0.19,Melbourne
53,Private room,30,2.19,Melbourne
147,Entire home/apt,9,0.7,Melbourne
107,Entire home/apt,18,1.12,Melbourne
130,Entire home/apt,0,,Melbourne
1023,Entire home/apt,2,0.16,Melbourne
136,Entire home/apt,1,0.06,Melbourne
75,Private room,1,0.12,Melbourne
174,Entire home/apt,19,1.24,Melbourne
140,Entire home/apt,1,0.07,Melbourne
75,Private room,1,0.06,Melbourne
109,Entire home/apt,1,0.06,Melbourne
246,Entire home/apt,17,1.11,Melbourne
120,Entire home/apt,0,,Melbourne
209,Entire home/apt,2,0.18,Melbourne
220,Entire home/apt,1,0.06,Melbourne
590,Entire home/apt,32,1.97,Melbourne
120,Entire home/apt,4,0.24,Melbourne
125,Entire home/apt,24,1.54,Melbourne
150,Entire home/apt,16,1.07,Melbourne
96,Entire home/apt,55,3.44,Melbourne
50,Private room,0,,Melbourne
90,Entire home/apt,1,0.07,Melbourne
55,Private room,1,0.28,Melbourne
251,Entire home/apt,39,2.34,Melbourne
25,Private room,0,,Melbourne
299,Entire home/apt,0,,Melbourne
60,Private room,0,,Melbourne
100,Entire home/apt,78,4.65,Melbourne
150,Entire home/apt,19,1.13,Melbourne
50,Private room,0,,Melbourne
199,Entire home/apt,73,4.87,Melbourne
25,Private room,47,2.82,Melbourne
90,Private room,30,2.02,Melbourne
100,Private room,0,,Melbourne
30,Private room,8,0.48,Melbourne
30,Private room,78,5.35,Melbourne
100,Entire home/apt,5,0.34,Melbourne
46,Private room,7,0.42,Melbourne
275,Entire home/apt,67,4.05,Melbourne
150,Entire home/apt,6,0.38,Melbourne
100,Entire home/apt,0,,Melbourne
100,Entire home/apt,58,3.46,Melbourne
150,Entire home/apt,0,,Melbourne
109,Private room,52,3.19,Melbourne
144,Entire home/apt,5,0.31,Melbourne
69,Private room,10,0.6,Melbourne
35,Private room,19,1.15,Melbourne
199,Entire home/apt,81,4.98,Melbourne
84,Entire home/apt,0,,Melbourne
150,Entire home/apt,3,0.18,Melbourne
150,Entire home/apt,33,2.08,Melbourne
2998,Entire home/apt,0,,Melbourne
300,Entire home/apt,5,0.3,Melbourne
180,Entire home/apt,22,1.52,Melbourne
90,Entire home/apt,25,2.03,Melbourne
190,Entire home/apt,0,,Melbourne
65,Private room,1,0.06,Melbourne
109,Entire home/apt,80,5.17,Melbourne
150,Entire home/apt,28,2.07,Melbourne
84,Entire home/apt,19,1.29,Melbourne
100,Entire home/apt,1,0.06,Melbourne
170,Entire home/apt,45,2.81,Melbourne
198,Entire home/apt,56,3.62,Melbourne
82,Private room,29,1.84,Melbourne
50,Private room,6,0.37,Melbourne
210,Entire home/apt,35,2.12,Melbourne
75,Private room,0,,Melbourne
90,Private room,0,,Melbourne
199,Entire home/apt,0,,Melbourne
60,Private room,0,,Melbourne
275,Entire home/apt,0,,Melbourne
130,Entire home/apt,30,1.81,Melbourne
285,Entire home/apt,4,0.25,Melbourne
80,Entire home/apt,5,0.34,Melbourne
60,Private room,9,0.54,Melbourne
50,Private room,4,0.24,Melbourne
84,Entire home/apt,15,0.99,Melbourne
53,Private room,10,0.6,Melbourne
84,Entire home/apt,1,0.09,Melbourne
136,Entire home/apt,26,1.6,Melbourne
98,Entire home/apt,1,0.1,Melbourne
180,Entire home/apt,0,,Melbourne
169,Entire home/apt,57,3.41,Melbourne
220,Entire home/apt,9,0.67,Melbourne
96,Entire home/apt,3,0.18,Melbourne
104,Entire home/apt,41,2.49,Melbourne
98,Entire home/apt,0,,Melbourne
108,Entire home/apt,60,3.62,Melbourne
150,Entire home/apt,0,,Melbourne
53,Private room,4,0.24,Melbourne
28,Private room,4,0.28,Melbourne
399,Entire home/apt,2,0.35,Melbourne
50,Private room,1,0.06,Melbourne
251,Entire home/apt,6,0.46,Melbourne
150,Entire home/apt,3,0.25,Melbourne
75,Private room,33,1.97,Melbourne
136,Entire home/apt,52,3.44,Melbourne
93,Entire home/apt,6,0.37,Melbourne
100,Entire home/apt,2,0.13,Melbourne
169,Entire home/apt,12,0.82,Melbourne
379,Private room,2,0.12,Melbourne
60,Private room,0,,Melbourne
80,Private room,7,0.44,Melbourne
80,Private room,5,0.32,Melbourne
84,Private room,51,4.14,Melbourne
86,Entire home/apt,8,0.48,Melbourne
40,Private room,8,0.49,Melbourne
145,Entire home/apt,39,2.39,Melbourne
68,Private room,0,,Melbourne
251,Entire home/apt,73,4.5,Melbourne
109,Entire home/apt,18,1.1,Melbourne
98,Entire home/apt,38,2.36,Melbourne
65,Private room,4,0.24,Melbourne
40,Private room,0,,Melbourne
100,Entire home/apt,33,2.04,Melbourne
130,Entire home/apt,5,0.32,Melbourne
55,Private room,10,0.61,Melbourne
109,Entire home/apt,47,2.88,Melbourne
75,Private room,17,1.22,Melbourne
105,Entire home/apt,5,0.3,Melbourne
120,Entire home/apt,9,0.73,Melbourne
100,Entire home/apt,4,0.46,Melbourne
89,Entire home/apt,14,0.87,Melbourne
161,Entire home/apt,3,0.21,Melbourne
130,Entire home/apt,33,2.18,Melbourne
48,Private room,2,0.13,Melbourne
60,Private room,2,0.14,Melbourne
100,Private room,16,1.04,Melbourne
120,Private room,19,1.19,Melbourne
350,Private room,0,,Melbourne
599,Entire home/apt,13,0.88,Melbourne
75,Private room,38,2.55,Melbourne
100,Entire home/apt,26,1.61,Melbourne
40,Private room,27,1.66,Melbourne
37,Private room,26,1.6,Melbourne
47,Private room,3,0.25,Melbourne
98,Entire home/apt,45,2.72,Melbourne
60,Private room,5,0.41,Melbourne
84,Private room,15,0.95,Melbourne
82,Private room,30,1.87,Melbourne
150,Entire home/apt,47,2.84,Melbourne
35,Private room,1,0.07,Melbourne
155,Entire home/apt,33,2.29,Melbourne
46,Private room,1,0.06,Melbourne
138,Entire home/apt,7,0.44,Melbourne
80,Entire home/apt,0,,Melbourne
109,Entire home/apt,27,1.66,Melbourne
105,Entire home/apt,62,3.75,Melbourne
60,Private room,1,0.07,Melbourne
136,Entire home/apt,69,4.26,Melbourne
120,Entire home/apt,3,0.22,Melbourne
69,Private room,0,,Melbourne
299,Entire home/apt,1,0.16,Melbourne
36,Private room,1,0.07,Melbourne
75,Private room,56,4.15,Melbourne
143,Entire home/apt,0,,Melbourne
100,Entire home/apt,55,3.52,Melbourne
69,Entire home/apt,21,1.31,Melbourne
109,Entire home/apt,5,0.33,Melbourne
100,Entire home/apt,4,0.25,Melbourne
37,Private room,17,1.06,Melbourne
80,Private room,11,0.76,Melbourne
50,Entire home/apt,11,0.7,Melbourne
220,Entire home/apt,5,0.44,Melbourne
155,Entire home/apt,3,0.26,Melbourne
55,Private room,2,0.13,Melbourne
93,Entire home/apt,1,0.15,Melbourne
93,Entire home/apt,3,0.19,Melbourne
100,Entire home/apt,1,0.06,Melbourne
100,Entire home/apt,8,1.03,Melbourne
179,Entire home/apt,33,2.03,Melbourne
76,Private room,10,0.61,Melbourne
71,Private room,0,,Melbourne
115,Entire home/apt,32,2.16,Melbourne
215,Entire home/apt,0,,Melbourne
159,Entire home/apt,34,2.27,Melbourne
109,Entire home/apt,73,4.49,Melbourne
109,Entire home/apt,2,0.12,Melbourne
109,Entire home/apt,1,0.07,Melbourne
60,Private room,62,4.11,Melbourne
71,Entire home/apt,2,0.12,Melbourne
71,Private room,13,0.8,Melbourne
100,Entire home/apt,0,,Melbourne
46,Private room,7,0.5,Melbourne
28,Private room,1,0.08,Melbourne
125,Entire home/apt,6,1.0,Melbourne
40,Private room,1,0.06,Melbourne
37,Private room,2,0.12,Melbourne
130,Entire home/apt,18,1.18,Melbourne
465,Entire home/apt,3,0.23,Melbourne
46,Private room,8,0.63,Melbourne
120,Entire home/apt,18,1.11,Melbourne
