price,room_type,number_of_reviews,reviews_per_month,city
850,Entire home/apt,1,0.04,Sydney
280,Entire home/apt,3,0.11,Sydney
221,Entire home/apt,3,0.11,Sydney
199,Entire home/apt,84,3.05,Sydney
2500,Entire home/apt,0,,Sydney
180,Entire home/apt,7,0.3,Sydney
186,Entire home/apt,94,3.89,Sydney
105,Entire home/apt,7,0.27,Sydney
186,Entire home/apt,13,0.5,Sydney
186,Entire home/apt,127,5.23,Sydney
71,Private room,11,0.48,Sydney
500,Entire home/apt,0,,Sydney
199,Entire home/apt,0,,Sydney
89,Private room,2,0.07,Sydney
140,Entire home/apt,86,3.19,Sydney
534,Entire home/apt,0,,Sydney
289,Entire home/apt,81,3.05,Sydney
50,Private room,2,0.07,Sydney
100,Entire home/apt,0,,Sydney
1321,Entire home/apt,0,,Sydney
161,Entire home/apt,1,0.04,Sydney
299,Entire home/apt,124,4.51,Sydney
1501,Entire home/apt,1,0.09,Sydney
245,Entire home/apt,3,0.12,Sydney
228,Entire home/apt,5,0.2,Sydney
138,Entire home/apt,94,3.48,Sydney
108,Private room,1,0.04,Sydney
100,Entire home/apt,133,4.9,Sydney
119,Entire home/apt,84,3.08,Sydney
180,Entire home/apt,25,0.92,Sydney
60,Private room,0,,Sydney
36,Private room,2,0.28,Sydney
151,Entire home/apt,1,0.04,Sydney
170,Entire home/apt,63,2.34,Sydney
137,Private room,0,,Sydney
239,Entire home/apt,12,0.47,Sydney
251,Private room,2,0.07,Sydney
80,Private room,62,2.47,Sydney
158,Entire home/apt,149,6.09,Sydney
50,Private room,4,0.15,Sydney
1249,Entire home/apt,0,,Sydney
50,Private room,3,0.11,Sydney
116,Entire home/apt,9,0.34,Sydney
195,Entire home/apt,1,1.0,Sydney
26,Private room,4,0.15,Sydney
930,Entire home/apt,0,,Sydney
280,Entire home/apt,15,0.61,Sydney
100,Private room,55,2.05,Sydney
220,Entire home/apt,10,0.4,Sydney
316,Entire home/apt,105,3.97,Sydney
850,Entire home/apt,3,0.13,Sydney
999,Entire home/apt,0,,Sydney
170,Entire home/apt,4,0.24,Sydney
35,Private room,6,0.22,Sydney
400,Entire home/apt,1,0.04,Sydney
165,Entire home/apt,7,0.26,Sydney
220,Entire home/apt,6,0.25,Sydney
69,Private room,21,0.92,Sydney
251,Entire home/apt,14,0.52,Sydney
174,Entire home/apt,9,0.42,Sydney
450,Entire home/apt,6,0.24,Sydney
35,Private room,3,0.11,Sydney
120,Entire home/apt,0,,Sydney
1250,Entire home/apt,0,,Sydney
89,Entire home/apt,31,1.18,Sydney
109,Entire home/apt,7,0.27,Sydney
96,Shared room,6,0.23,Sydney
120,Entire home/apt,20,0.74,Sydney
180,Entire home/apt,55,2.01,Sydney
170,Entire home/apt,44,1.64,Sydney
150,Entire home/apt,1,0.09,Sydney
156,Entire home/apt,0,,Sydney
143,Entire home/apt,2,0.13,Sydney
109,Entire home/apt,4,0.16,Sydney
154,Entire home/apt,1,0.07,Sydney
165,Entire home/apt,12,0.46,Sydney
145,Entire home/apt,6,0.27,Sydney
125,Entire home/apt,1,0.07,Sydney
150,Entire home/apt,4,0.15,Sydney
125,Entire home/apt,4,0.19,Sydney
145,Entire home/apt,4,0.16,Sydney
138,Entire home/apt,2,0.23,Sydney
154,Entire home/apt,0,,Sydney
145,Entire home/apt,2,0.09,Sydney
186,Entire home/apt,6,0.23,Sydney
790,Entire home/apt,5,0.21,Sydney
215,Entire home/apt,3,0.12,Sydney
199,Entire home/apt,7,0.28,Sydney
192,Entire home/apt,5,0.26,Sydney
122,Entire home/apt,0,,Sydney
197,Entire home/apt,10,0.41,Sydney
96,Entire home/apt,7,0.29,Sydney
100,Entire home/apt,5,0.19,Sydney
199,Entire home/apt,21,0.79,Sydney
73,Private room,13,0.49,Sydney
450,Entire home/apt,64,2.37,Sydney
80,Private room,16,0.61,Sydney
84,Private room,33,1.25,Sydney
35,Private room,2,0.08,Sydney
529,Entire home/apt,1,0.05,Sydney
65,Private room,1,0.04,Sydney
262,Entire home/apt,13,0.54,Sydney
280,Entire home/apt,17,0.63,Sydney
689,Entire home/apt,0,,Sydney
208,Entire home/apt,13,0.5,Sydney
170,Entire home/apt,1,0.04,Sydney
251,Entire home/apt,3,0.26,Sydney
230,Entire home/apt,4,0.17,Sydney
80,Entire home/apt,14,0.52,Sydney
199,Entire home/apt,8,0.33,Sydney
156,Entire home/apt,3,0.15,Sydney
186,Entire home/apt,4,0.16,Sydney
192,Entire home/apt,6,0.24,Sydney
169,Entire home/apt,3,0.13,Sydney
450,Entire home/apt,14,0.53,Sydney
138,Entire home/apt,9,0.4,Sydney
689,Entire home/apt,63,2.37,Sydney
226,Entire home/apt,3,0.11,Sydney
199,Entire home/apt,0,,Sydney
251,Entire home/apt,2,0.08,Sydney
102,Entire home/apt,132,4.97,Sydney
102,Shared room,1,0.04,Sydney
39,Private room,24,0.88,Sydney
215,Entire home/apt,4,0.18,Sydney
126,Entire home/apt,2,0.09,Sydney
72,Entire home/apt,4,1.28,Sydney
186,Entire home/apt,4,0.16,Sydney
120,Private room,64,2.33,Sydney
350,Entire home/apt,30,1.13,Sydney
136,Entire home/apt,1,0.06,Sydney
233,Entire home/apt,0,,Sydney
305,Entire home/apt,6,0.36,Sydney
109,Entire home/apt,19,0.72,Sydney
145,Entire home/apt,0,,Sydney
145,Entire home/apt,1,0.09,Sydney
145,Entire home/apt,2,0.08,Sydney
65,Private room,25,0.91,Sydney
150,Entire home/apt,1,0.09,Sydney
89,Private room,4,0.17,Sydney
129,Entire home/apt,9,0.34,Sydney
199,Private room,0,,Sydney
318,Entire home/apt,6,0.29,Sydney
226,Entire home/apt,1,0.04,Sydney
60,Private room,43,1.68,Sydney
251,Private room,0,,Sydney
228,Entire home/apt,6,0.23,Sydney
199,Entire home/apt,49,1.87,Sydney
253,Entire home/apt,3,0.11,Sydney
1620,Entire home/apt,0,,Sydney
169,Entire home/apt,1,0.3,Sydney
145,Entire home/apt,3,0.14,Sydney
599,Entire home/apt,96,3.6,Sydney
150,Entire home/apt,3,0.15,Sydney
35,Private room,2,0.08,Sydney
170,Entire home/apt,0,,Sydney
96,Private room,23,0.86,Sydney
65,Private room,3,0.11,Sydney
999,Entire home/apt,1,0.07,Sydney
152,Entire home/apt,87,3.21,Sydney
215,Entire home/apt,3,0.13,Sydney
145,Entire home/apt,12,0.56,Sydney
138,Entire home/apt,0,,Sydney
84,Private room,2,0.08,Sydney
156,Entire home/apt,0,,Sydney
138,Entire home/apt,1,0.07,Sydney
306,Entire home/apt,2,0.09,Sydney
143,Entire home/apt,6,0.22,Sydney
96,Private room,105,3.96,Sydney
165,Entire home/apt,30,1.12,Sydney
125,Entire home/apt,68,2.7,Sydney
199,Entire home/apt,40,1.66,Sydney
220,Entire home/apt,128,4.69,Sydney
150,Entire home/apt,7,0.27,Sydney
90,Entire home/apt,0,,Sydney
180,Entire home/apt,97,3.66,Sydney
220,Entire home/apt,100,3.69,Sydney
186,Entire home/apt,49,1.8,Sydney
90,Entire home/apt,1,0.04,Sydney
35,Private room,2,0.07,Sydney
300,Entire home/apt,110,4.13,Sydney
109,Private room,15,0.55,Sydney
350,Entire home/apt,25,0.95,Sydney
55,Private room,7,0.26,Sydney
97,Private room,54,2.02,Sydney
239,Entire home/apt,2,0.16,Sydney
370,Entire home/apt,22,0.81,Sydney
251,Entire home/apt,1,0.04,Sydney
90,Entire home/apt,0,,Sydney
2200,Entire home/apt,0,,Sydney
300,Entire home/apt,3,0.13,Sydney
199,Entire home/apt,0,,Sydney
400,Entire home/apt,2,0.08,Sydney
71,Private room,16,0.6,Sydney
91,Entire home/apt,0,,Sydney
71,Private room,2,0.08,Sydney
999,Entire home/apt,1,0.09,Sydney
181,Entire home/apt,15,0.56,Sydney
431,Entire home/apt,44,1.68,Sydney
166,Private room,18,0.81,Sydney
40,Private room,3,0.11,Sydney
900,Entire home/apt,3,0.12,Sydney
500,Entire home/apt,0,,Sydney
100,Entire home/apt,1,0.05,Sydney
295,Entire home/apt,123,4.58,Sydney
46,Private room,8,0.35,Sydney
145,Entire home/apt,17,0.72,Sydney
84,Private room,0,,Sydney
120,Entire home/apt,63,2.42,Sydney
90,Entire home/apt,2,0.09,Sydney
90,Entire home/apt,0,,Sydney
50,Private room,6,0.22,Sydney
370,Entire home/apt,8,0.34,Sydney
71,Entire home/apt,3,0.13,Sydney
100,Private room,0,,Sydney
350,Entire home/apt,16,0.79,Sydney
370,Entire home/apt,5,0.28,Sydney
90,Entire home/apt,6,0.23,Sydney
150,Entire home/apt,54,1.99,Sydney
35,Shared room,14,0.52,Sydney
130,Entire home/apt,32,1.21,Sydney
100,Private room,0,,Sydney
140,Entire home/apt,53,1.99,Sydney
150,Private room,0,,Sydney
180,Entire home/apt,17,0.63,Sydney
60,Private room,53,1.99,Sydney
150,Entire home/apt,56,2.07,Sydney
30,Shared room,6,0.23,Sydney
78,Entire home/apt,0,,Sydney
100,Private room,15,0.56,Sydney
145,Entire home/apt,1,0.04,Sydney
150,Entire home/apt,1,0.04,Sydney
120,Entire home/apt,95,4.24,Sydney
251,Entire home/apt,1,0.04,Sydney
105,Private room,23,0.85,Sydney
251,Private room,3,0.12,Sydney
90,Shared room,0,,Sydney
323,Entire home/apt,40,1.49,Sydney
71,Private room,20,0.75,Sydney
400,Entire home/apt,0,,Sydney
80,Private room,54,2.03,Sydney
442,Entire home/apt,2,0.16,Sydney
300,Entire home/apt,4,0.17,Sydney
1049,Entire home/apt,0,,Sydney
130,Private room,48,1.9,Sydney
694,Entire home/apt,1,0.04,Sydney
32,Private room,13,0.54,Sydney
89,Private room,94,3.54,Sydney
50,Private room,1,0.04,Sydney
150,Entire home/apt,8,0.3,Sydney
125,Entire home/apt,37,1.66,Sydney
170,Entire home/apt,14,0.55,Sydney
170,Entire home/apt,7,0.26,Sydney
1200,Entire home/apt,13,0.51,Sydney
37,Private room,11,0.45,Sydney
58,Private room,0,,Sydney
295,Entire home/apt,32,1.39,Sydney
120,Entire home/apt,5,0.19,Sydney
161,Entire home/apt,76,3.1,Sydney
300,Entire home/apt,1,0.04,Sydney
150,Entire home/apt,9,0.38,Sydney
125,Entire home/apt,81,3.07,Sydney
150,Entire home/apt,28,1.15,Sydney
150,Entire home/apt,22,0.82,Sydney
270,Entire home/apt,7,0.29,Sydney
40,Private room,0,,Sydney
179,Entire home/apt,71,2.75,Sydney
48,Private room,19,0.77,Sydney
79,Private room,18,0.68,Sydney
199,Shared room,3,0.11,Sydney
120,Entire home/apt,2,0.08,Sydney
109,Entire home/apt,10,0.37,Sydney
65,Entire home/apt,9,0.34,Sydney
46,Shared room,0,,Sydney
125,Entire home/apt,50,1.94,Sydney
75,Private room,70,2.6,Sydney
109,Entire home/apt,50,1.87,Sydney
132,Entire home/apt,137,5.17,Sydney
60,Private room,14,0.55,Sydney
280,Entire home/apt,60,2.28,Sydney
43,Private room,14,0.52,Sydney
280,Entire home/apt,0,,Sydney
96,Entire home/apt,3,0.13,Sydney
213,Entire home/apt,4,0.16,Sydney
105,Entire home/apt,21,0.78,Sydney
161,Private room,19,0.77,Sydney
150,Entire home/apt,1,0.04,Sydney
79,Private room,20,0.77,Sydney
950,Entire home/apt,1,0.04,Sydney
180,Entire home/apt,10,0.4,Sydney
500,Entire home/apt,0,,Sydney
96,Entire home/apt,114,4.25,Sydney
850,Entire home/apt,0,,Sydney
68,Entire home/apt,2,0.07,Sydney
130,Entire home/apt,11,0.41,Sydney
46,Private room,18,0.68,Sydney
71,Private room,0,,Sydney
66,Private room,15,0.56,Sydney
104,Private room,11,0.41,Sydney
500,Entire home/apt,1,0.04,Sydney
360,Entire home/apt,2,0.08,Sydney
60,Private room,54,2.06,Sydney
251,Entire home/apt,0,,Sydney
161,Entire home/apt,6,0.25,Sydney
251,Private room,4,0.15,Sydney
55,Private room,104,4.04,Sydney
389,Entire home/apt,6,0.26,Sydney
199,Entire home/apt,8,0.37,Sydney
950,Entire home/apt,0,,Sydney
850,Entire home/apt,0,,Sydney
65,Private room,57,2.13,Sydney
251,Entire home/apt,11,0.61,Sydney
101,Private room,31,1.17,Sydney
55,Entire home/apt,13,0.64,Sydney
130,Private room,24,0.93,Sydney
170,Entire home/apt,2,0.09,Sydney
500,Entire home/apt,1,0.09,Sydney
71,Private room,7,0.27,Sydney
136,Private room,63,2.35,Sydney
136,Entire home/apt,120,4.69,Sydney
138,Entire home/apt,48,2.02,Sydney
75,Entire home/apt,68,2.58,Sydney
48,Private room,16,0.59,Sydney
80,Entire home/apt,6,0.22,Sydney
130,Entire home/apt,5,0.19,Sydney
1130,Entire home/apt,0,,Sydney
586,Entire home/apt,0,,Sydney
190,Entire home/apt,80,3.56,Sydney
119,Entire home/apt,28,1.04,Sydney
8800,Private room,0,,Sydney
900,Entire home/apt,1,0.04,Sydney
195,Entire home/apt,14,0.63,Sydney
161,Entire home/apt,0,,Sydney
43,Private room,10,0.38,Sydney
550,Entire home/apt,4,0.16,Sydney
199,Entire home/apt,45,1.86,Sydney
54,Private room,3,0.11,Sydney
89,Private room,0,,Sydney
80,Private room,0,,Sydney
176,Entire home/apt,86,3.41,Sydney
431,Private room,1,0.16,Sydney
400,Entire home/apt,0,,Sydney
475,Entire home/apt,5,0.21,Sydney
130,Entire home/apt,0,,Sydney
220,Entire home/apt,6,0.23,Sydney
62,Private room,68,2.65,Sydney
300,Entire home/apt,4,0.15,Sydney
90,Entire home/apt,1,0.04,Sydney
35,Private room,13,0.49,Sydney
365,Entire home/apt,7,0.27,Sydney
96,Entire home/apt,2,0.08,Sydney
120,Entire home/apt,3,0.11,Sydney
220,Entire home/apt,1,0.08,Sydney
215,Entire home/apt,1,1.0,Sydney
154,Entire home/apt,2,0.08,Sydney
215,Entire home/apt,6,0.35,Sydney
1800,Entire home/apt,2,0.09,Sydney
120,Entire home/apt,26,1.01,Sydney
60,Private room,10,0.4,Sydney
147,Entire home/apt,3,0.13,Sydney
60,Private room,9,0.34,Sydney
40,Private room,3,0.12,Sydney
280,Entire home/apt,14,0.53,Sydney
80,Private room,37,1.5,Sydney
71,Private room,2,0.07,Sydney
195,Entire home/apt,4,1.02,Sydney
165,Entire home/apt,2,0.11,Sydney
140,Private room,1,0.04,Sydney
251,Entire home/apt,1,0.04,Sydney
285,Entire home/apt,0,,Sydney
90,Entire home/apt,243,9.27,Sydney
28,Private room,18,0.72,Sydney
150,Entire home/apt,2,0.08,Sydney
450,Entire home/apt,6,0.42,Sydney
172,Entire home/apt,16,0.61,Sydney
1501,Entire home/apt,0,,Sydney
1099,Entire home/apt,1,0.04,Sydney
150,Entire home/apt,4,0.16,Sydney
400,Entire home/apt,22,0.83,Sydney
115,Entire home/apt,152,5.68,Sydney
181,Entire home/apt,3,0.11,Sydney
220,Entire home/apt,0,,Sydney
83,Private room,0,,Sydney
6,Private room,0,,Sydney
309,Entire home/apt,38,1.97,Sydney
180,Entire home/apt,1,0.04,Sydney
199,Entire home/apt,4,0.15,Sydney
199,Private room,0,,Sydney
180,Entire home/apt,6,0.24,Sydney
700,Entire home/apt,0,,Sydney
251,Entire home/apt,6,0.25,Sydney
251,Entire home/apt,1,0.04,Sydney
161,Entire home/apt,4,0.15,Sydney
40,Private room,9,0.42,Sydney
228,Entire home/apt,8,0.3,Sydney
950,Entire home/apt,0,,Sydney
90,Entire home/apt,5,1.05,Sydney
100,Private room,1,0.04,Sydney
90,Private room,15,0.57,Sydney
262,Entire home/apt,1,0.04,Sydney
400,Entire home/apt,1,0.04,Sydney
104,Entire home/apt,1,0.04,Sydney
999,Entire home/apt,13,0.55,Sydney
280,Entire home/apt,8,0.3,Sydney
60,Private room,5,0.19,Sydney
150,Entire home/apt,16,0.6,Sydney
120,Entire home/apt,22,0.83,Sydney
100,Private room,0,,Sydney
69,Private room,1,0.04,Sydney
140,Entire home/apt,79,3.11,Sydney
129,Entire home/apt,3,0.13,Sydney
350,Entire home/apt,2,0.08,Sydney
205,Entire home/apt,6,0.29,Sydney
170,Entire home/apt,27,1.02,Sydney
509,Entire home/apt,2,0.09,Sydney
1179,Entire home/apt,0,,Sydney
350,Entire home/apt,2,0.17,Sydney
30,Shared room,1,0.1,Sydney
100,Private room,1,0.1,Sydney
300,Entire home/apt,13,0.52,Sydney
800,Entire home/apt,1,0.04,Sydney
251,Entire home/apt,0,,Sydney
100,Entire home/apt,0,,Sydney
251,Entire home/apt,28,1.14,Sydney
40,Private room,2,0.08,Sydney
96,Private room,27,1.08,Sydney
174,Entire home/apt,101,5.09,Sydney
220,Entire home/apt,1,0.04,Sydney
199,Entire home/apt,36,1.42,Sydney
100,Private room,4,0.16,Sydney
100,Entire home/apt,1,0.2,Sydney
350,Entire home/apt,1,0.04,Sydney
251,Entire home/apt,35,1.33,Sydney
65,Private room,14,0.55,Sydney
140,Entire home/apt,20,0.75,Sydney
42,Private room,5,0.19,Sydney
450,Entire home/apt,14,0.61,Sydney
80,Private room,42,1.58,Sydney
65,Private room,1,0.04,Sydney
220,Entire home/apt,19,0.74,Sydney
900,Entire home/apt,1,0.04,Sydney
199,Entire home/apt,31,1.26,Sydney
120,Private room,17,0.76,Sydney
100,Private room,75,2.98,Sydney
100,Entire home/apt,303,11.41,Sydney
161,Entire home/apt,71,2.74,Sydney
429,Entire home/apt,0,,Sydney
190,Entire home/apt,83,3.5,Sydney
350,Entire home/apt,3,0.11,Sydney
100,Entire home/apt,0,,Sydney
230,Entire home/apt,49,2.89,Sydney
42,Private room,0,,Sydney
450,Entire home/apt,1,0.09,Sydney
104,Private room,0,,Sydney
950,Entire home/apt,0,,Sydney
140,Entire home/apt,11,0.48,Sydney
161,Entire home/apt,3,0.13,Sydney
55,Private room,50,4.37,Sydney
133,Entire home/apt,1,0.04,Sydney
48,Private room,15,0.6,Sydney
140,Entire home/apt,93,3.55,Sydney
80,Private room,9,0.4,Sydney
350,Entire home/apt,15,0.64,Sydney
71,Private room,37,1.57,Sydney
80,Private room,9,0.35,Sydney
75,Private room,3,0.93,Sydney
65,Private room,6,0.43,Sydney
62,Private room,15,0.57,Sydney
450,Entire home/apt,1,0.04,Sydney
180,Entire home/apt,21,0.84,Sydney
262,Entire home/apt,3,0.15,Sydney
999,Entire home/apt,1,0.04,Sydney
255,Entire home/apt,36,1.43,Sydney
199,Entire home/apt,0,,Sydney
65,Private room,43,1.63,Sydney
37,Private room,3,0.11,Sydney
93,Entire home/apt,24,1.1,Sydney
46,Private room,9,0.34,Sydney
79,Private room,34,1.31,Sydney
79,Private room,24,0.93,Sydney
84,Private room,1,0.22,Sydney
75,Entire home/apt,4,0.23,Sydney
408,Entire home/apt,122,4.77,Sydney
43,Private room,5,0.19,Sydney
75,Private room,0,,Sydney
42,Private room,86,3.28,Sydney
109,Private room,3,0.12,Sydney
65,Private room,22,0.87,Sydney
174,Entire home/apt,0,,Sydney
159,Entire home/apt,134,5.12,Sydney
125,Entire home/apt,71,2.96,Sydney
220,Entire home/apt,29,1.1,Sydney
180,Entire home/apt,25,1.0,Sydney
65,Private room,5,0.28,Sydney
19,Private room,30,1.27,Sydney
300,Entire home/apt,66,2.5,Sydney
179,Entire home/apt,58,2.22,Sydney
230,Entire home/apt,35,1.37,Sydney
98,Private room,87,3.3,Sydney
350,Entire home/apt,1,0.04,Sydney
138,Private room,0,,Sydney
75,Private room,5,0.24,Sydney
90,Entire home/apt,62,2.39,Sydney
599,Entire home/apt,4,0.16,Sydney
60,Private room,16,0.64,Sydney
105,Private room,0,,Sydney
450,Entire home/apt,12,0.51,Sydney
651,Entire home/apt,0,,Sydney
114,Entire home/apt,112,4.36,Sydney
150,Entire home/apt,5,0.19,Sydney
109,Entire home/apt,3,0.27,Sydney
1200,Entire home/apt,0,,Sydney
46,Private room,6,0.26,Sydney
186,Entire home/apt,0,,Sydney
220,Entire home/apt,0,,Sydney
217,Entire home/apt,14,0.54,Sydney
75,Entire home/apt,26,1.0,Sydney
436,Entire home/apt,15,0.63,Sydney
199,Entire home/apt,53,2.04,Sydney
163,Entire home/apt,195,7.48,Sydney
300,Entire home/apt,1,0.05,Sydney
155,Entire home/apt,2,0.08,Sydney
161,Private room,13,0.5,Sydney
75,Private room,17,0.65,Sydney
120,Entire home/apt,5,0.2,Sydney
170,Entire home/apt,143,5.43,Sydney
120,Private room,0,,Sydney
500,Entire home/apt,0,,Sydney
80,Private room,7,0.27,Sydney
46,Private room,4,0.17,Sydney
1020,Entire home/apt,0,,Sydney
84,Private room,11,0.42,Sydney
150,Entire home/apt,15,0.57,Sydney
65,Private room,24,0.92,Sydney
150,Entire home/apt,45,1.8,Sydney
338,Entire home/apt,0,,Sydney
999,Entire home/apt,1,0.04,Sydney
30,Private room,79,3.0,Sydney
169,Entire home/apt,107,4.17,Sydney
75,Private room,63,2.52,Sydney
199,Entire home/apt,1,0.04,Sydney
179,Entire home/apt,6,0.24,Sydney
71,Private room,18,0.69,Sydney
195,Entire home/apt,15,0.58,Sydney
80,Private room,31,1.17,Sydney
199,Entire home/apt,0,,Sydney
168,Entire home/apt,101,3.86,Sydney
599,Entire home/apt,0,,Sydney
150,Entire home/apt,155,6.02,Sydney
400,Entire home/apt,0,,Sydney
251,Entire home/apt,6,0.25,Sydney
500,Entire home/apt,0,,Sydney
496,Entire home/apt,5,0.23,Sydney
350,Entire home/apt,0,,Sydney
84,Entire home/apt,17,0.64,Sydney
65,Private room,6,0.3,Sydney
90,Private room,105,4.06,Sydney
96,Private room,5,0.19,Sydney
165,Entire home/apt,24,1.01,Sydney
269,Entire home/apt,5,0.21,Sydney
199,Entire home/apt,0,,Sydney
199,Entire home/apt,3,0.13,Sydney
1501,Entire home/apt,4,0.21,Sydney
195,Entire home/apt,7,0.29,Sydney
174,Entire home/apt,10,0.4,Sydney
98,Private room,60,2.36,Sydney
180,Entire home/apt,4,0.16,Sydney
71,Private room,33,1.27,Sydney
150,Entire home/apt,43,1.65,Sydney
97,Private room,1,0.06,Sydney
55,Private room,75,2.88,Sydney
130,Entire home/apt,59,2.43,Sydney
136,Entire home/apt,69,2.82,Sydney
251,Entire home/apt,24,0.99,Sydney
65,Private room,12,0.46,Sydney
251,Entire home/apt,2,0.08,Sydney
120,Entire home/apt,115,4.38,Sydney
750,Entire home/apt,6,0.25,Sydney
80,Entire home/apt,7,0.28,Sydney
79,Private room,0,,Sydney
84,Private room,1,0.15,Sydney
500,Entire home/apt,0,,Sydney
199,Entire home/apt,0,,Sydney
140,Entire home/apt,2,0.17,Sydney
100,Entire home/apt,65,2.5,Sydney
800,Entire home/apt,1,0.04,Sydney
199,Entire home/apt,33,1.26,Sydney
219,Entire home/apt,4,0.35,Sydney
80,Private room,44,1.71,Sydney
91,Entire home/apt,34,1.44,Sydney
40,Private room,5,0.48,Sydney
289,Entire home/apt,1,0.04,Sydney
450,Entire home/apt,2,0.09,Sydney
91,Entire home/apt,12,0.48,Sydney
66,Private room,10,0.39,Sydney
617,Entire home/apt,1,0.04,Sydney
350,Entire home/apt,2,0.08,Sydney
172,Entire home/apt,3,0.22,Sydney
300,Entire home/apt,0,,Sydney
100,Entire home/apt,13,0.51,Sydney
500,Entire home/apt,4,0.17,Sydney
800,Entire home/apt,4,0.2,Sydney
89,Entire home/apt,3,0.13,Sydney
750,Entire home/apt,0,,Sydney
120,Entire home/apt,244,10.91,Sydney
30,Private room,11,0.45,Sydney
150,Entire home/apt,1,0.04,Sydney
111,Private room,0,,Sydney
850,Entire home/apt,5,0.21,Sydney
209,Entire home/apt,12,0.51,Sydney
220,Entire home/apt,0,,Sydney
60,Private room,18,0.89,Sydney
850,Entire home/apt,0,,Sydney
58,Private room,8,0.32,Sydney
599,Private room,0,,Sydney
54,Private room,0,,Sydney
50,Private room,24,0.97,Sydney
50,Entire home/apt,5,0.19,Sydney
